time,dhi_pyr,ghi_pyr_1,dni_pyr_1,dni_pyr_2,air_temperature,relative_humidity,barometric_pressure,precipitation,wind_speed,wind_from_direction,sensor_cleaning
2021-06-21 18:15:00,5.83,5.38,0.0,0.0,24.28,87.84,1005.96,0.0,7.3,163.63,0.0
2021-06-21 18:30:00,0.0,0.0,0.0,0.0,19.86,86.99,1006.18,0.0,5.56,142.59,0.0
2021-06-21 18:45:00,0.0,0.0,0.0,0.0,19.62,86.49,1006.28,0.0,4.59,150.15,0.0
2021-06-21 19:00:00,0.0,0.0,0.0,0.0,19.49,93.66,1006.48,0.2,4.37,158.65,0.0
2021-06-21 19:15:00,0.0,0.0,0.0,0.0,17.73,99.81,1006.65,0.2,1.59,152.86,0.0
2021-06-21 19:30:00,0.0,0.0,0.0,0.0,17.58,100.0,1006.65,0.2,2.78,162.9,0.0
2021-06-21 19:45:00,0.0,0.0,0.0,0.0,17.73,100.0,1006.62,0.0,2.55,215.06,0.0
2021-06-21 20:00:00,0.0,0.0,0.0,0.0,18.02,100.0,1006.55,0.0,1.45,283.73,0.0
2021-06-21 20:15:00,0.0,0.0,0.0,0.0,17.84,100.0,1006.61,0.0,2.03,267.81,0.0
2021-06-21 20:30:00,0.0,0.0,0.0,0.0,17.96,100.0,1006.73,0.0,2.17,264.05,0.0
2021-06-21 20:45:00,0.0,0.0,0.0,0.0,17.93,100.0,1006.76,0.0,1.6,264.27,0.0
2021-06-21 21:00:00,0.0,0.0,0.0,0.0,17.88,100.0,1006.82,0.0,1.66,249.66,0.0
2021-06-21 21:15:00,0.0,0.0,0.0,0.0,18.4,100.0,1006.8,0.0,1.95,218.15,0.0
2021-06-21 21:30:00,0.0,0.0,0.0,0.0,18.48,100.0,1006.81,0.0,1.7,206.26,0.0
2021-06-21 21:45:00,0.0,0.0,0.0,0.0,18.41,100.0,1006.85,0.0,1.89,199.39,0.0
2021-06-21 22:00:00,0.0,0.0,0.0,0.0,18.66,100.0,1006.87,0.0,1.92,204.75,0.0
2021-06-21 22:15:00,0.0,0.0,0.0,0.0,18.83,100.0,1006.79,0.0,1.84,203.09,0.0
2021-06-21 22:30:00,0.0,0.0,0.0,0.0,19.15,100.0,1006.67,0.0,2.17,194.81,0.0
2021-06-21 22:45:00,0.0,0.0,0.0,0.0,19.19,100.0,1006.62,0.0,1.84,198.02,0.0
2021-06-21 23:00:00,0.0,0.0,0.0,0.0,19.22,100.0,1006.6,0.0,1.96,207.85,0.0
2021-06-21 23:15:00,0.0,0.0,0.0,0.0,19.29,100.0,1006.52,0.0,2.06,201.31,0.0
2021-06-21 23:30:00,0.0,0.0,0.0,0.0,19.66,100.0,1006.31,0.0,2.88,187.98,0.0
2021-06-21 23:45:00,0.0,0.0,0.0,0.0,20.23,100.0,1006.11,0.0,3.19,179.55,0.0
2021-06-22 00:00:00,0.0,0.0,0.0,0.0,20.25,100.0,1006.04,0.0,2.88,176.29,0.0
2021-06-22 00:15:00,0.0,0.0,0.0,0.0,20.03,100.0,1005.96,0.0,2.55,195.93,0.0
2021-06-22 00:30:00,0.0,0.0,0.0,0.0,20.03,100.0,1005.81,0.0,2.45,172.14,0.0
2021-06-22 00:45:00,0.0,0.0,0.0,0.0,19.88,100.0,1005.66,0.0,1.98,195.47,0.0
2021-06-22 01:00:00,0.0,0.0,0.0,0.0,19.66,100.0,1005.5,0.0,2.06,163.77,0.0
2021-06-22 01:15:00,0.0,0.0,0.0,0.0,19.57,100.0,1005.32,0.0,1.91,201.75,0.0
2021-06-22 01:30:00,0.0,0.0,0.0,0.0,19.22,100.0,1005.23,0.0,1.73,262.85,0.0
2021-06-22 01:45:00,0.0,0.0,0.0,0.0,18.96,100.0,1005.18,0.0,1.33,248.77,0.0
2021-06-22 02:00:00,0.0,0.0,0.0,0.0,19.08,100.0,1005.16,0.0,2.01,237.69,0.0
2021-06-22 02:15:00,0.0,0.0,0.0,0.0,19.19,100.0,1005.01,0.0,2.3,224.99,0.0
2021-06-22 02:30:00,0.0,0.0,0.0,0.0,19.08,100.0,1004.8,0.0,2.05,244.7,0.0
2021-06-22 02:45:00,0.0,0.0,0.0,0.0,18.57,100.0,1004.75,0.0,2.86,250.18,0.0
2021-06-22 03:00:00,0.0,0.0,0.0,0.0,18.55,100.0,1004.76,0.0,2.65,248.43,0.0
2021-06-22 03:15:00,0.0,0.0,0.0,0.0,18.55,100.0,1004.71,0.0,3.21,228.21,0.0
2021-06-22 03:30:00,0.0,0.0,0.0,0.0,18.47,100.0,1004.64,0.0,3.15,227.76,0.0
2021-06-22 03:45:00,0.0,0.0,0.0,0.0,18.28,100.0,1004.51,0.0,2.71,219.52,0.0
2021-06-22 04:00:00,0.0,0.0,0.0,0.0,18.11,100.0,1004.54,0.0,3.38,221.58,0.0
2021-06-22 04:15:00,0.0,0.0,0.0,0.0,18.08,100.0,1004.67,0.0,3.05,220.87,0.0
2021-06-22 04:30:00,0.0,0.0,0.0,0.0,18.07,100.0,1004.65,0.0,2.49,214.34,0.0
2021-06-22 04:45:00,0.0,0.0,0.0,0.0,17.95,100.0,1004.71,0.0,3.31,219.76,0.0
2021-06-22 05:00:00,0.0,0.0,0.0,0.0,17.91,100.0,1004.83,0.0,3.72,222.65,0.0
2021-06-22 05:15:00,0.0,0.0,0.0,0.0,17.88,100.0,1004.9,0.0,3.31,217.53,0.0
2021-06-22 05:30:00,0.0,0.0,0.0,0.0,17.79,100.0,1005.01,0.0,2.95,210.89,0.0
2021-06-22 05:45:00,0.0,0.0,0.0,0.0,17.65,100.0,1005.18,0.0,2.45,215.55,0.0
2021-06-22 06:00:00,0.0,0.0,0.0,0.0,17.54,100.0,1005.33,0.0,2.84,206.47,0.0
2021-06-22 06:15:00,0.0,0.0,0.0,0.0,17.42,100.0,1005.38,0.0,3.57,214.25,0.0
2021-06-22 06:30:00,13.41,13.44,0.0,0.0,17.36,100.0,1005.47,0.0,3.35,227.34,0.0
2021-06-22 06:45:00,32.79,38.38,66.27,43.31,17.4,100.0,1005.83,0.0,3.5,230.45,0.0
2021-06-22 07:00:00,68.46,81.48,158.04,146.49,17.73,100.0,1006.1,0.0,3.82,224.92,0.0
2021-06-22 07:15:00,87.55,123.23,214.56,211.94,18.2,100.0,1006.27,0.0,3.84,228.18,0.0
2021-06-22 07:30:00,120.35,220.08,383.8,384.44,19.09,100.0,1006.42,0.0,3.8,240.69,0.0
2021-06-22 07:45:00,148.69,264.06,416.51,416.45,19.43,100.0,1006.68,0.0,4.85,214.96,0.0
2021-06-22 08:00:00,168.44,359.18,518.05,517.7,19.98,100.0,1006.9,0.0,4.59,224.67,0.0
2021-06-22 08:15:00,174.39,390.03,559.62,559.75,20.62,100.0,1007.14,0.0,4.64,223.55,0.0
2021-06-22 08:30:00,155.69,407.57,597.84,597.72,20.73,100.0,1007.19,0.0,4.99,216.47,0.0
2021-06-22 08:45:00,194.78,462.8,601.2,603.36,21.27,100.0,1007.33,0.0,5.32,215.39,0.0
2021-06-22 09:00:00,213.42,503.15,606.02,604.92,22.0,100.0,1007.46,0.0,5.02,216.73,0.0
2021-06-22 09:15:00,220.3,567.4,660.72,661.56,22.66,100.0,1007.4,0.0,4.74,210.94,0.0
2021-06-22 09:30:00,273.08,581.9,656.48,654.54,23.21,100.0,1007.42,0.0,3.81,223.56,0.0
2021-06-22 09:45:00,373.5,721.54,658.9,659.37,24.22,99.81,1007.39,0.0,4.52,223.27,0.0
2021-06-22 10:00:00,344.53,518.58,256.88,255.32,23.64,97.37,1007.34,0.0,5.1,211.1,0.0
2021-06-22 10:15:00,452.4,747.76,756.59,757.18,24.37,96.2,1007.24,0.0,4.75,217.14,0.0
2021-06-22 10:30:00,412.76,756.83,752.16,748.15,24.89,91.92,1007.21,0.0,4.04,217.91,0.0
2021-06-22 10:45:00,373.24,888.28,782.46,785.82,26.2,91.04,1007.13,0.0,4.45,220.93,0.0
2021-06-22 11:00:00,300.16,608.4,431.63,421.63,26.54,86.76,1006.81,0.0,5.51,216.28,0.0
2021-06-22 11:15:00,320.46,819.05,504.99,596.78,24.38,100.0,1006.99,0.8,4.8,214.01,0.0
2021-06-22 11:30:00,282.94,938.56,792.07,812.05,24.64,100.0,1006.69,0.0,4.59,230.74,0.0
2021-06-22 11:45:00,443.66,979.59,761.28,766.54,25.46,97.83,1006.32,0.0,3.96,217.01,0.0
2021-06-22 12:00:00,459.06,951.94,558.78,571.08,25.58,90.06,1006.23,0.0,4.52,202.24,0.0
2021-06-22 12:15:00,459.76,1042.72,688.8,684.24,25.72,87.99,1006.05,0.0,4.51,169.78,0.0
2021-06-22 12:30:00,420.7,997.47,735.6,745.14,27.29,88.12,1005.83,0.0,4.31,201.81,0.0
2021-06-22 12:45:00,328.93,970.26,779.18,784.82,28.93,81.81,1005.57,0.0,5.16,177.64,0.0
2021-06-22 13:00:00,264.65,914.98,795.45,802.7,29.84,76.31,1005.21,0.0,4.59,190.88,0.0
2021-06-22 13:15:00,286.75,941.43,793.86,801.03,29.15,72.76,1004.98,0.0,5.22,160.7,0.0
2021-06-22 13:30:00,276.65,876.96,776.13,782.19,29.73,70.64,1004.68,0.0,6.32,162.69,0.0
2021-06-22 13:45:00,328.37,928.09,764.41,771.12,30.8,72.77,1004.6,0.0,5.59,199.07,0.0
2021-06-22 14:00:00,236.13,774.72,750.97,758.95,29.61,74.33,1004.35,0.0,5.4,209.3,0.0
2021-06-22 14:15:00,203.44,765.86,756.28,763.49,30.41,69.78,1004.14,0.0,4.89,213.03,0.0
2021-06-22 14:30:00,232.0,777.66,743.09,752.52,30.05,70.29,1003.79,0.0,5.62,174.89,0.0
2021-06-22 14:45:00,252.27,722.86,711.84,719.79,29.83,72.29,1003.67,0.0,5.12,185.71,0.0
2021-06-22 15:00:00,219.14,693.25,737.06,743.01,29.75,70.77,1003.52,0.0,5.2,185.6,0.0
2021-06-22 15:15:00,231.67,660.62,693.02,699.57,30.31,69.46,1003.41,0.0,5.61,158.36,0.0
2021-06-22 15:30:00,210.55,586.59,676.28,681.45,29.04,68.51,1003.51,0.0,5.76,160.13,0.0
2021-06-22 15:45:00,222.75,551.76,653.6,662.12,28.85,68.44,1003.52,0.0,5.29,158.58,0.0
2021-06-22 16:00:00,189.79,483.02,606.56,608.69,28.7,72.17,1003.59,0.0,6.02,157.21,0.0
2021-06-22 16:15:00,201.24,424.9,586.18,589.98,28.45,71.87,1003.62,0.0,7.25,187.22,0.0
2021-06-22 16:30:00,220.68,431.32,565.11,561.33,28.54,71.33,1003.69,0.0,4.86,178.38,0.0
2021-06-22 16:45:00,119.38,292.0,503.75,507.56,28.02,72.4,1003.81,0.0,5.32,182.38,0.0
2021-06-22 17:00:00,84.84,114.29,138.21,139.95,26.55,75.71,1003.9,0.0,6.15,182.48,0.0
2021-06-22 17:15:00,85.27,88.77,4.28,18.7,25.9,75.71,1004.05,0.0,5.55,169.61,0.0
2021-06-22 17:30:00,55.47,56.49,0.34,16.93,25.73,77.52,1004.19,0.0,5.55,155.62,0.0
2021-06-22 17:45:00,35.0,32.32,0.34,22.1,25.02,78.51,1004.3,0.0,5.39,155.33,0.0
2021-06-22 18:00:00,18.42,19.41,0.0,0.0,24.7,79.44,1004.46,0.0,5.26,167.53,0.0
2021-06-22 18:15:00,5.83,5.38,0.0,0.0,24.17,80.73,1004.52,0.0,5.54,158.34,0.0
2021-06-22 18:30:00,0.0,0.0,0.0,0.0,23.97,81.3,1004.64,0.0,5.61,164.13,0.0
2021-06-22 18:45:00,0.0,0.0,0.0,0.0,23.62,84.0,1004.63,0.0,6.25,157.75,0.0
2021-06-22 19:00:00,0.0,0.0,0.0,0.0,23.26,87.87,1004.8,0.0,6.37,158.57,0.0
2021-06-22 19:15:00,0.0,0.0,0.0,0.0,22.81,91.06,1004.89,0.0,5.66,158.27,0.0
2021-06-22 19:30:00,0.0,0.0,0.0,0.0,22.62,92.12,1005.02,0.0,5.67,159.37,0.0
2021-06-22 19:45:00,0.0,0.0,0.0,0.0,22.46,91.92,1005.09,0.0,4.81,154.39,0.0
2021-06-22 20:00:00,0.0,0.0,0.0,0.0,22.43,93.81,1005.33,0.0,4.16,162.48,0.0
2021-06-22 20:15:00,0.0,0.0,0.0,0.0,22.38,91.87,1005.57,0.0,4.79,161.25,0.0
2021-06-22 20:30:00,0.0,0.0,0.0,0.0,22.15,92.66,1005.78,0.0,4.04,167.03,0.0
2021-06-22 20:45:00,0.0,0.0,0.0,0.0,21.94,93.6,1005.99,0.0,3.34,195.09,0.0
2021-06-22 21:00:00,0.0,0.0,0.0,0.0,21.57,96.08,1006.14,0.0,2.29,191.75,0.0
2021-06-22 21:15:00,0.0,0.0,0.0,0.0,21.03,97.88,1006.26,0.0,0.95,189.95,0.0
2021-06-22 21:30:00,0.0,0.0,0.0,0.0,20.71,98.68,1006.42,0.0,1.98,207.32,0.0
2021-06-22 21:45:00,0.0,0.0,0.0,0.0,20.57,98.93,1006.42,0.0,1.38,218.89,0.0
2021-06-22 22:00:00,0.0,0.0,0.0,0.0,20.37,99.13,1006.51,0.0,1.81,224.4,0.0
2021-06-22 22:15:00,0.0,0.0,0.0,0.0,20.17,99.92,1006.47,0.0,1.63,221.44,0.0
2021-06-22 22:30:00,0.0,0.0,0.0,0.0,19.94,100.0,1006.42,0.0,2.21,225.37,0.0
2021-06-22 22:45:00,0.0,0.0,0.0,0.0,19.76,100.0,1006.28,0.0,1.51,212.03,0.0
2021-06-22 23:00:00,0.0,0.0,0.0,0.0,19.41,100.0,1006.22,0.0,1.61,208.36,0.0
2021-06-22 23:15:00,0.0,0.0,0.0,0.0,19.34,100.0,1006.05,0.0,1.74,204.09,0.0
2021-06-22 23:30:00,0.0,0.0,0.0,0.0,19.2,100.0,1005.92,0.0,2.03,198.76,0.0
2021-06-22 23:45:00,0.0,0.0,0.0,0.0,19.29,100.0,1005.88,0.0,1.88,201.85,0.0
2021-06-23 00:00:00,0.0,0.0,0.0,0.0,19.15,100.0,1005.77,0.0,2.3,236.55,0.0
2021-06-23 00:15:00,0.0,0.0,0.0,0.0,18.97,100.0,1005.77,0.0,1.42,219.59,0.0
2021-06-23 00:30:00,0.0,0.0,0.0,0.0,19.22,100.0,1005.63,0.0,2.17,210.34,0.0
2021-06-23 00:45:00,0.0,0.0,0.0,0.0,19.3,100.0,1005.51,0.0,1.74,207.56,0.0
2021-06-23 01:00:00,0.0,0.0,0.0,0.0,19.22,100.0,1005.47,0.0,2.51,201.07,0.0
2021-06-23 01:15:00,0.0,0.0,0.0,0.0,18.97,100.0,1005.37,0.0,2.71,208.29,0.0
2021-06-23 01:30:00,0.0,0.0,0.0,0.0,18.74,100.0,1005.24,0.0,1.92,214.58,0.0
2021-06-23 01:45:00,0.0,0.0,0.0,0.0,18.73,100.0,1005.12,0.0,1.55,216.89,0.0
2021-06-23 02:00:00,0.0,0.0,0.0,0.0,18.75,100.0,1004.89,0.0,3.03,207.0,0.0
2021-06-23 02:15:00,0.0,0.0,0.0,0.0,18.61,100.0,1004.71,0.0,1.65,211.64,0.0
2021-06-23 02:30:00,0.0,0.0,0.0,0.0,18.82,100.0,1004.61,0.0,2.34,205.3,0.0
2021-06-23 02:45:00,0.0,0.0,0.0,0.0,18.65,100.0,1004.41,0.0,2.01,212.63,0.0
2021-06-23 03:00:00,0.0,0.0,0.0,0.0,18.68,100.0,1004.39,0.0,2.08,215.33,0.0
2021-06-23 03:15:00,0.0,0.0,0.0,0.0,18.38,100.0,1004.4,0.0,2.44,235.16,0.0
2021-06-23 03:30:00,0.0,0.0,0.0,0.0,18.15,100.0,1004.56,0.0,2.29,257.06,0.0
2021-06-23 03:45:00,0.0,0.0,0.0,0.0,17.75,100.0,1004.62,0.0,0.99,290.52,0.0
2021-06-23 04:00:00,0.0,0.0,0.0,0.0,17.25,100.0,1004.66,0.0,0.08,324.91,0.0
2021-06-23 04:15:00,0.0,0.0,0.0,0.0,16.9,100.0,1004.74,0.0,1.5,315.44,0.0
2021-06-23 04:30:00,0.0,0.0,0.0,0.0,16.67,100.0,1004.79,0.0,2.17,283.3,0.0
2021-06-23 04:45:00,0.0,0.0,0.0,0.0,16.7,100.0,1004.92,0.0,1.92,308.27,0.0
2021-06-23 05:00:00,0.0,0.0,0.0,0.0,16.58,100.0,1005.04,0.0,1.91,293.74,0.0
2021-06-23 05:15:00,0.0,0.0,0.0,0.0,16.54,100.0,1005.19,0.0,2.1,309.77,0.0
2021-06-23 05:30:00,0.0,0.0,0.0,0.0,16.62,100.0,1005.37,0.0,1.63,308.34,0.0
2021-06-23 05:45:00,0.0,0.0,0.0,0.0,16.66,100.0,1005.4,0.0,1.51,295.9,0.0
2021-06-23 06:00:00,0.0,0.0,0.0,0.0,16.52,100.0,1005.47,0.0,0.42,344.91,0.0
2021-06-23 06:15:00,0.0,0.0,0.0,0.0,16.32,100.0,1005.6,0.0,0.8,340.12,0.0
2021-06-23 06:30:00,11.66,12.45,0.0,0.0,16.38,100.0,1005.67,0.0,1.81,290.68,0.0
2021-06-23 06:45:00,26.38,29.55,11.58,15.96,16.5,100.0,1005.85,0.0,2.72,299.15,0.0
2021-06-23 07:00:00,49.65,73.99,158.16,168.1,16.86,100.0,1006.08,0.0,2.17,266.38,0.0
2021-06-23 07:15:00,66.27,119.3,264.92,262.41,17.63,100.0,1006.21,0.0,1.98,261.32,0.0
2021-06-23 07:30:00,106.96,197.67,350.75,350.75,18.83,100.0,1006.53,0.0,3.2,239.4,0.0
2021-06-23 07:45:00,103.46,228.25,429.15,430.32,19.92,100.0,1006.58,0.0,3.35,244.41,1.0
2021-06-23 08:00:00,104.59,282.39,485.74,483.52,20.57,100.0,1006.72,0.0,4.04,226.68,0.0
2021-06-23 08:15:00,144.32,362.74,518.98,520.28,21.09,100.0,1006.95,0.0,3.89,220.63,0.0
2021-06-23 08:30:00,198.99,436.91,567.75,571.37,22.07,100.0,1007.05,0.0,3.45,228.47,0.0
2021-06-23 08:45:00,246.47,517.13,595.07,596.88,23.07,98.5,1007.17,0.0,3.26,211.09,0.0
2021-06-23 09:00:00,272.9,609.89,637.84,639.18,23.46,94.71,1007.36,0.0,2.71,209.82,0.0
2021-06-23 09:15:00,217.06,627.28,678.73,682.89,23.91,95.15,1007.52,0.0,3.46,208.06,0.0
2021-06-23 09:30:00,262.05,664.48,684.81,690.05,25.69,93.45,1007.57,0.0,3.57,208.92,0.0
2021-06-23 09:45:00,299.66,763.82,703.45,708.87,25.13,88.89,1007.53,0.0,3.59,201.7,0.0
2021-06-23 10:00:00,340.76,794.53,729.1,731.38,25.45,85.55,1007.42,0.0,4.82,178.18,0.0
2021-06-23 10:15:00,311.62,320.6,29.25,31.61,25.76,82.24,1007.38,0.0,4.1,207.8,0.0
2021-06-23 10:30:00,403.72,823.76,546.63,552.32,25.34,81.48,1007.39,0.0,4.66,219.79,0.0
2021-06-23 10:45:00,370.36,828.03,603.58,598.24,25.71,77.39,1007.26,0.0,4.61,209.75,0.0
2021-06-23 11:00:00,394.96,926.9,804.41,810.81,26.13,77.42,1007.17,0.0,4.46,155.77,0.0
2021-06-23 11:15:00,375.05,882.39,737.14,738.6,27.6,74.87,1007.06,0.0,4.14,184.44,0.0
2021-06-23 11:30:00,417.43,1031.05,802.48,808.97,29.91,74.65,1006.9,0.0,5.7,179.57,0.0
2021-06-23 11:45:00,467.99,989.26,787.24,793.07,29.11,71.58,1006.79,0.0,4.82,201.57,0.0
2021-06-23 12:00:00,486.14,1134.78,788.8,790.68,29.01,73.43,1006.53,0.0,4.87,154.21,0.0
2021-06-23 12:15:00,441.5,989.0,656.33,656.36,28.66,74.68,1006.25,0.0,5.3,138.05,0.0
2021-06-23 12:30:00,398.08,1033.53,730.69,735.36,28.6,79.16,1006.09,0.0,4.15,126.9,0.0
2021-06-23 12:45:00,370.93,1028.89,776.63,782.67,27.59,82.19,1005.74,0.0,4.77,97.85,0.0
2021-06-23 13:00:00,267.8,276.31,10.07,10.63,26.37,82.13,1005.57,0.0,3.8,90.55,0.0
2021-06-23 13:15:00,193.7,194.24,0.43,1.85,26.19,82.29,1005.41,0.0,4.22,133.25,0.0
2021-06-23 13:30:00,318.16,322.46,7.08,6.37,27.0,81.66,1005.37,0.0,7.89,150.57,0.0
2021-06-23 13:45:00,373.15,1007.33,779.73,786.19,25.17,77.05,1005.09,0.0,6.34,150.51,0.0
2021-06-23 14:00:00,247.49,827.78,781.19,789.6,27.13,76.1,1005.07,0.0,5.75,164.32,0.0
2021-06-23 14:15:00,256.73,760.37,767.98,778.17,27.59,74.47,1004.56,0.0,6.9,132.56,0.0
2021-06-23 14:30:00,332.3,753.08,735.62,741.65,27.87,72.57,1004.61,0.0,7.14,174.08,0.0
2021-06-23 14:45:00,212.88,213.66,1.16,1.76,27.24,77.06,1004.56,0.0,6.92,165.47,0.0
2021-06-23 15:00:00,90.43,88.78,0.51,2.71,25.28,77.18,1004.65,0.0,7.44,184.39,0.0
2021-06-23 15:15:00,109.75,110.26,0.44,1.95,23.77,81.92,1004.64,0.0,3.19,158.92,0.0
2021-06-23 15:30:00,177.9,175.94,0.4,2.52,24.4,83.75,1004.61,0.0,4.86,159.36,0.0
2021-06-23 15:45:00,177.66,175.99,0.44,2.69,24.94,80.42,1004.5,0.0,6.16,161.14,0.0
2021-06-23 16:00:00,170.06,169.12,0.93,1.95,25.22,79.47,1004.47,0.0,5.41,155.82,0.0
2021-06-23 16:15:00,157.03,191.27,119.91,125.67,25.42,79.13,1004.19,0.0,5.36,167.88,0.0
2021-06-23 16:30:00,152.57,255.16,254.84,260.89,25.52,76.48,1004.19,0.0,5.59,183.65,0.0
2021-06-23 16:45:00,135.25,138.81,51.9,48.0,25.45,74.72,1004.08,0.0,5.96,162.28,0.0
2021-06-23 17:00:00,119.49,224.8,410.88,412.71,25.3,77.98,1004.11,0.0,5.39,168.13,0.0
2021-06-23 17:15:00,84.74,85.54,12.2,12.96,25.12,80.13,1004.15,0.0,5.95,165.28,0.0
2021-06-23 17:30:00,60.81,63.79,80.88,96.07,24.83,80.44,1004.35,0.0,6.02,159.17,0.0
2021-06-23 17:45:00,43.99,45.23,1.78,20.68,24.3,80.42,1004.6,0.0,5.46,166.17,0.0
2021-06-23 18:00:00,23.33,24.2,0.0,0.0,24.17,82.29,1004.8,0.0,5.3,173.53,0.0
2021-06-23 18:15:00,5.83,5.38,0.0,0.0,23.83,85.21,1004.85,0.0,4.72,174.66,0.0
2021-06-23 18:30:00,0.0,0.0,0.0,0.0,23.21,86.84,1004.85,0.0,5.16,166.1,0.0
2021-06-23 18:45:00,0.0,0.0,0.0,0.0,22.88,89.84,1004.91,0.0,3.94,179.68,0.0
2021-06-23 19:00:00,0.0,0.0,0.0,0.0,22.46,90.71,1005.07,0.0,3.4,178.3,0.0
2021-06-23 19:15:00,0.0,0.0,0.0,0.0,22.27,92.29,1005.27,0.0,3.94,170.97,0.0
2021-06-23 19:30:00,0.0,0.0,0.0,0.0,21.92,93.01,1005.48,0.0,4.2,159.23,0.0
2021-06-23 19:45:00,0.0,0.0,0.0,0.0,21.89,93.72,1005.75,0.0,3.9,164.46,0.0
2021-06-23 20:00:00,0.0,0.0,0.0,0.0,21.74,94.13,1005.86,0.0,3.39,163.21,0.0
2021-06-23 20:15:00,0.0,0.0,0.0,0.0,21.67,94.46,1006.02,0.0,3.47,159.48,0.0
2021-06-23 20:30:00,0.0,0.0,0.0,0.0,21.6,94.67,1006.11,0.0,2.46,170.9,0.0
2021-06-23 20:45:00,0.0,0.0,0.0,0.0,21.27,94.96,1006.25,0.0,3.25,167.25,0.0
2021-06-23 21:00:00,0.0,0.0,0.0,0.0,21.11,96.1,1006.26,0.0,2.75,165.8,0.0
2021-06-23 21:15:00,0.0,0.0,0.0,0.0,20.88,96.27,1006.28,0.0,2.78,169.2,0.0
2021-06-23 21:30:00,0.0,0.0,0.0,0.0,20.8,96.42,1006.28,0.0,2.81,167.45,0.0
2021-06-23 21:45:00,0.0,0.0,0.0,0.0,20.59,97.9,1006.35,0.0,2.54,167.54,0.0
2021-06-23 22:00:00,0.0,0.0,0.0,0.0,20.18,98.69,1006.31,0.0,2.69,171.34,0.0
2021-06-23 22:15:00,0.0,0.0,0.0,0.0,20.17,98.73,1006.42,0.0,2.42,175.13,0.0
2021-06-23 22:30:00,0.0,0.0,0.0,0.0,20.18,99.13,1006.41,0.0,2.91,164.99,0.0
2021-06-23 22:45:00,0.0,0.0,0.0,0.0,20.44,98.46,1006.36,0.0,4.15,161.44,0.0
2021-06-23 23:00:00,0.0,0.0,0.0,0.0,20.42,98.08,1006.21,0.0,4.2,159.65,0.0
2021-06-23 23:15:00,0.0,0.0,0.0,0.0,20.35,97.13,1006.06,0.0,3.33,154.81,0.0
2021-06-23 23:30:00,0.0,0.0,0.0,0.0,20.37,96.76,1006.03,0.0,3.39,174.83,0.0
2021-06-23 23:45:00,0.0,0.0,0.0,0.0,19.93,97.64,1006.0,0.0,1.88,196.66,0.0
2021-06-24 00:00:00,0.0,0.0,0.0,0.0,19.86,99.68,1005.96,0.0,1.8,230.02,0.0
2021-06-24 00:15:00,0.0,0.0,0.0,0.0,19.16,100.0,1005.91,0.0,1.79,212.51,0.0
2021-06-24 00:30:00,0.0,0.0,0.0,0.0,19.1,100.0,1005.8,0.0,1.41,236.84,0.0
2021-06-24 00:45:00,0.0,0.0,0.0,0.0,19.22,100.0,1005.73,0.0,1.7,231.72,0.0
2021-06-24 01:00:00,0.0,0.0,0.0,0.0,19.21,100.0,1005.59,0.0,2.13,235.47,0.0
2021-06-24 01:15:00,0.0,0.0,0.0,0.0,19.24,100.0,1005.45,0.0,1.37,231.43,0.0
2021-06-24 01:30:00,0.0,0.0,0.0,0.0,19.01,100.0,1005.28,0.0,1.96,251.12,0.0
2021-06-24 01:45:00,0.0,0.0,0.0,0.0,18.69,100.0,1005.12,0.0,1.56,253.66,0.0
2021-06-24 02:00:00,0.0,0.0,0.0,0.0,18.54,100.0,1004.97,0.0,1.83,276.84,0.0
2021-06-24 02:15:00,0.0,0.0,0.0,0.0,18.68,100.0,1004.77,0.0,1.81,258.49,0.0
2021-06-24 02:30:00,0.0,0.0,0.0,0.0,18.68,100.0,1004.67,0.0,1.5,229.12,0.0
2021-06-24 02:45:00,0.0,0.0,0.0,0.0,18.71,100.0,1004.51,0.0,2.39,243.37,0.0
2021-06-24 03:00:00,0.0,0.0,0.0,0.0,18.48,100.0,1004.39,0.0,2.35,255.2,0.0
2021-06-24 03:15:00,0.0,0.0,0.0,0.0,18.5,100.0,1004.38,0.0,2.89,241.75,0.0
2021-06-24 03:30:00,0.0,0.0,0.0,0.0,18.43,100.0,1004.25,0.0,2.59,230.24,0.0
2021-06-24 03:45:00,0.0,0.0,0.0,0.0,18.48,100.0,1004.34,0.0,2.44,209.04,0.0
2021-06-24 04:00:00,0.0,0.0,0.0,0.0,18.29,100.0,1004.43,0.0,2.3,207.2,0.0
2021-06-24 04:15:00,0.0,0.0,0.0,0.0,18.21,100.0,1004.63,0.0,2.54,235.84,0.0
2021-06-24 04:30:00,0.0,0.0,0.0,0.0,18.13,100.0,1004.69,0.0,2.86,249.63,0.0
2021-06-24 04:45:00,0.0,0.0,0.0,0.0,18.09,100.0,1004.86,0.0,1.99,312.0,0.0
2021-06-24 05:00:00,0.0,0.0,0.0,0.0,17.61,100.0,1004.84,0.0,1.67,286.71,0.0
2021-06-24 05:15:00,0.0,0.0,0.0,0.0,17.11,100.0,1004.99,0.0,1.45,271.1,0.0
2021-06-24 05:30:00,0.0,0.0,0.0,0.0,17.46,100.0,1005.19,0.0,1.84,265.4,0.0
2021-06-24 05:45:00,0.0,0.0,0.0,0.0,17.54,100.0,1005.32,0.0,1.9,253.93,0.0
