time,dhi_pyr,ghi_pyr_1,ghi_pyr_2,air_temperature,relative_humidity,barometric_pressure,precipitation,wind_speed,wind_from_direction,gti_clean,gti_soil,gti_monthly,sensor_cleaning
2020-06-28 05:15:00,0.0,0.0,0.0,26.27,92.14,1004.68,0.0,1.34,119.37,0.0,0.0,0.0,0.0
2020-06-28 05:30:00,0.0,0.0,0.0,25.87,93.44,1004.73,0.0,0.09,32.6,0.0,0.0,0.0,0.0
2020-06-28 05:45:00,6.56,7.55,7.23,25.6,94.83,1004.91,0.0,0.51,291.0,7.62,7.71,7.78,0.0
2020-06-28 06:00:00,13.85,16.24,15.49,25.43,95.77,1005.05,0.0,0.82,307.82,15.4,15.54,15.67,0.0
2020-06-28 06:15:00,15.78,18.25,17.71,25.41,96.46,1005.33,0.2,1.19,200.29,17.49,17.58,17.74,0.0
2020-06-28 06:30:00,30.24,34.35,33.61,25.77,96.7,1005.36,0.2,1.01,235.12,33.41,33.64,33.92,0.0
2020-06-28 06:45:00,61.68,65.84,65.51,25.92,96.92,1005.55,0.0,0.71,359.58,67.84,68.01,68.43,0.0
2020-06-28 07:00:00,102.53,109.17,108.88,26.18,97.22,1005.74,0.0,0.54,356.04,107.4,107.43,107.49,0.0
2020-06-28 07:15:00,166.4,177.12,176.98,26.58,97.19,1005.9,0.0,0.3,41.86,169.05,168.54,168.96,0.0
2020-06-28 07:30:00,226.09,304.31,304.3,27.2,97.23,1006.18,0.0,0.86,351.74,276.98,273.44,274.11,0.0
2020-06-28 07:45:00,223.15,247.49,246.15,27.74,95.89,1006.33,0.0,0.0,275.48,229.55,228.4,229.3,0.0
2020-06-28 08:00:00,254.06,413.48,410.8,28.37,93.72,1006.52,0.0,1.18,270.21,376.88,373.23,374.82,0.0
2020-06-28 08:15:00,189.18,194.46,192.96,27.94,90.6,1006.58,0.0,1.34,252.51,178.32,178.68,179.31,0.0
2020-06-28 08:30:00,198.64,219.97,218.38,28.15,89.45,1006.6,0.0,1.06,244.12,206.4,206.31,207.0,0.0
2020-06-28 08:45:00,281.08,404.98,402.91,28.5,87.66,1006.46,0.0,1.6,214.57,379.72,377.94,379.41,0.0
2020-06-28 09:00:00,339.57,722.04,718.76,29.21,86.8,1006.38,0.0,1.81,225.05,656.4,651.77,654.49,0.0
2020-06-28 09:15:00,374.91,894.54,892.15,29.85,82.87,1006.26,0.0,2.31,267.71,825.72,818.97,822.69,0.0
2020-06-28 09:30:00,371.95,660.7,657.94,29.32,82.14,1006.27,0.0,1.95,223.6,602.75,599.34,601.51,0.0
2020-06-28 09:45:00,364.68,822.13,818.25,29.62,81.75,1006.23,0.0,2.14,208.79,757.07,752.29,755.27,0.0
2020-06-28 10:00:00,404.83,760.07,757.01,29.6,80.56,1006.15,0.0,2.24,188.88,701.02,697.29,699.88,0.0
2020-06-28 10:15:00,451.54,1004.35,1000.87,29.75,80.89,1006.08,0.0,2.81,194.66,931.61,927.63,930.71,0.0
2020-06-28 10:30:00,353.67,956.62,952.44,29.66,81.09,1005.97,0.0,2.54,172.55,880.29,876.48,879.3,0.0
2020-06-28 10:45:00,400.04,1078.82,1074.49,30.4,78.5,1005.85,0.0,2.39,220.36,997.25,994.57,996.98,0.0
2020-06-28 11:00:00,598.27,1129.15,1125.01,30.46,76.54,1005.81,0.0,2.29,221.28,1050.73,1047.9,1050.48,0.0
2020-06-28 11:15:00,461.07,847.47,843.51,30.01,78.04,1005.65,0.0,2.79,171.94,795.01,793.45,795.44,0.0
2020-06-28 11:30:00,414.12,497.52,495.52,29.39,79.88,1005.53,0.0,2.64,169.81,469.04,468.61,469.63,0.0
2020-06-28 11:45:00,395.74,433.79,430.89,29.49,78.98,1005.57,0.0,1.98,175.64,426.07,425.61,426.66,0.0
2020-06-28 12:00:00,389.4,425.25,421.62,29.53,81.27,1005.51,0.0,1.77,200.7,423.62,423.54,424.43,0.0
2020-06-28 12:15:00,290.99,299.7,296.24,29.52,84.62,1005.4,0.0,1.75,357.88,302.13,302.04,302.83,0.0
2020-06-28 12:30:00,253.03,286.43,283.59,28.7,85.65,1005.23,0.0,1.57,328.12,288.16,287.64,288.51,0.0
2020-06-28 12:45:00,220.57,229.87,227.42,28.58,86.75,1005.05,0.0,1.2,353.76,230.36,229.99,230.61,0.0
2020-06-28 13:00:00,229.54,245.39,243.08,28.56,86.42,1004.82,0.0,2.15,312.68,240.83,240.06,240.92,0.0
2020-06-28 13:15:00,362.46,516.86,513.89,28.43,86.83,1004.61,0.0,3.34,311.82,505.43,505.93,506.82,0.0
2020-06-28 13:30:00,371.15,577.41,573.69,28.57,86.6,1004.41,0.0,2.4,322.36,547.71,548.67,549.43,0.0
2020-06-28 13:45:00,335.76,546.8,542.32,29.26,85.91,1004.13,0.0,1.8,330.48,495.52,497.06,497.15,0.0
2020-06-28 14:00:00,482.64,768.12,763.68,29.68,81.73,1003.87,0.0,2.09,358.69,711.53,713.33,713.45,0.0
2020-06-28 14:15:00,472.07,523.49,519.54,29.73,81.54,1003.85,0.0,2.3,337.56,487.12,488.34,488.47,0.0
2020-06-28 14:30:00,390.65,608.62,604.39,29.57,81.62,1003.82,0.0,2.25,276.18,569.44,571.38,571.58,0.0
2020-06-28 14:45:00,344.6,776.3,770.91,29.76,79.86,1003.73,0.0,2.16,292.88,689.26,693.64,692.7,0.0
2020-06-28 15:00:00,373.71,793.48,787.79,29.97,79.56,1003.72,0.0,2.9,308.18,703.61,708.08,707.22,0.0
2020-06-28 15:15:00,311.44,811.55,807.13,30.48,77.98,1003.65,0.0,2.86,305.81,709.02,714.04,712.72,0.0
2020-06-28 15:30:00,345.89,781.03,775.04,31.21,76.8,1003.73,0.0,1.88,311.1,676.85,682.56,681.03,0.0
2020-06-28 15:45:00,295.88,725.07,718.6,31.11,74.94,1003.67,0.0,2.26,318.44,619.51,625.17,623.51,0.0
2020-06-28 16:00:00,334.51,654.85,649.26,30.18,79.46,1003.74,0.0,3.31,335.11,549.68,555.02,553.72,0.0
2020-06-28 16:15:00,338.12,395.74,391.79,30.11,78.26,1003.79,0.0,1.21,334.15,346.75,350.35,349.49,0.0
2020-06-28 16:30:00,189.69,206.23,202.96,29.52,80.77,1003.87,0.0,2.25,357.14,184.37,185.65,185.48,0.0
2020-06-28 16:45:00,156.62,155.4,153.27,28.82,82.46,1003.98,0.0,1.43,325.82,144.33,144.79,144.92,0.0
2020-06-28 17:00:00,140.48,152.61,150.32,28.67,82.9,1004.17,0.0,1.63,340.37,137.98,138.56,138.65,0.0
2020-06-28 17:15:00,108.93,116.2,113.93,28.37,86.77,1004.33,0.0,1.77,340.0,100.86,101.32,101.37,0.0
2020-06-28 17:30:00,79.56,80.95,79.13,27.47,88.43,1004.54,0.0,1.77,334.67,72.41,72.72,72.78,0.0
2020-06-28 17:45:00,50.17,50.79,49.3,27.01,90.28,1004.82,0.0,1.17,352.21,45.54,45.76,45.8,0.0
2020-06-28 18:00:00,24.86,24.6,23.33,26.78,91.88,1005.04,0.0,0.86,357.15,22.61,22.7,22.73,0.0
2020-06-28 18:15:00,7.2,7.03,5.82,26.47,92.57,1005.25,0.0,0.59,351.53,6.13,6.16,6.16,0.0
2020-06-28 18:30:00,0.0,0.0,0.0,26.18,92.84,1005.3,0.0,1.23,334.07,0.0,0.0,0.0,0.0
2020-06-28 18:45:00,0.0,0.0,0.0,26.06,92.78,1005.42,0.0,0.85,340.91,0.0,0.0,0.0,0.0
2020-06-28 19:00:00,0.0,0.0,0.0,26.03,92.97,1005.6,0.0,0.41,355.07,0.0,0.0,0.0,0.0
2020-06-28 19:15:00,0.0,0.0,0.0,26.0,93.49,1005.63,0.0,0.16,350.37,0.0,0.0,0.0,0.0
2020-06-28 19:30:00,0.0,0.0,0.0,25.91,93.88,1005.68,0.0,0.49,344.7,0.0,0.0,0.0,0.0
2020-06-28 19:45:00,0.0,0.0,0.0,25.81,94.31,1005.81,0.0,0.47,348.77,0.0,0.0,0.0,0.0
2020-06-28 20:00:00,0.0,0.0,0.0,25.69,94.92,1005.93,0.0,0.03,313.58,0.0,0.0,0.0,0.0
2020-06-28 20:15:00,0.0,0.0,0.0,25.53,95.24,1006.07,0.0,0.02,326.99,0.0,0.0,0.0,0.0
2020-06-28 20:30:00,0.0,0.0,0.0,25.44,95.55,1006.27,0.0,0.0,327.6,0.0,0.0,0.0,0.0
2020-06-28 20:45:00,0.0,0.0,0.0,25.53,95.73,1006.37,0.0,0.03,39.08,0.0,0.0,0.0,0.0
2020-06-28 21:00:00,0.0,0.0,0.0,25.59,95.59,1006.4,0.0,0.08,353.76,0.0,0.0,0.0,0.0
2020-06-28 21:15:00,0.0,0.0,0.0,25.7,95.48,1006.53,0.0,1.04,347.44,0.0,0.0,0.0,0.0
2020-06-28 21:30:00,0.0,0.0,0.0,25.7,95.23,1006.67,0.0,0.3,358.02,0.0,0.0,0.0,0.0
2020-06-28 21:45:00,0.0,0.0,0.0,25.61,95.3,1006.73,0.0,0.27,354.64,0.0,0.0,0.0,0.0
2020-06-28 22:00:00,0.0,0.0,0.0,25.44,95.76,1006.74,0.0,0.34,321.32,0.0,0.0,0.0,0.0
2020-06-28 22:15:00,0.0,0.0,0.0,25.33,96.01,1006.68,0.0,0.0,316.18,0.0,0.0,0.0,0.0
2020-06-28 22:30:00,0.0,0.0,0.0,25.24,96.38,1006.58,0.0,0.0,318.18,0.0,0.0,0.0,0.0
2020-06-28 22:45:00,0.0,0.0,0.0,25.25,96.51,1006.49,0.0,0.09,323.51,0.0,0.0,0.0,0.0
2020-06-28 23:00:00,0.0,0.0,0.0,25.2,96.66,1006.33,0.0,0.0,346.48,0.0,0.0,0.0,0.0
2020-06-28 23:15:00,0.0,0.0,0.0,25.12,96.85,1006.01,0.0,0.0,347.06,0.0,0.0,0.0,0.0
2020-06-28 23:30:00,0.0,0.0,0.0,25.12,96.92,1005.98,0.0,0.25,88.35,0.0,0.0,0.0,0.0
2020-06-28 23:45:00,0.0,0.0,0.0,25.19,96.86,1005.91,0.0,0.66,65.73,0.0,0.0,0.0,0.0
2020-06-29 00:00:00,0.0,0.0,0.0,25.17,96.75,1005.75,0.0,0.22,74.37,0.0,0.0,0.0,0.0
2020-06-29 00:15:00,0.0,0.0,0.0,25.34,96.65,1005.63,0.0,0.74,99.96,0.0,0.0,0.0,0.0
2020-06-29 00:30:00,0.0,0.0,0.0,25.28,96.32,1005.47,0.0,0.0,355.74,0.0,0.0,0.0,0.0
2020-06-29 00:45:00,0.0,0.0,0.0,25.15,96.3,1005.29,0.0,0.03,350.92,0.0,0.0,0.0,0.0
2020-06-29 01:00:00,0.0,0.0,0.0,25.1,96.31,1005.2,0.0,0.0,359.94,0.0,0.0,0.0,0.0
2020-06-29 01:15:00,0.0,0.0,0.0,24.96,96.5,1004.97,0.0,0.0,340.16,0.0,0.0,0.0,0.0
2020-06-29 01:30:00,0.0,0.0,0.0,24.88,96.6,1004.82,0.0,0.33,51.25,0.0,0.0,0.0,0.0
2020-06-29 01:45:00,0.0,0.0,0.0,24.8,96.71,1004.76,0.0,0.14,54.84,0.0,0.0,0.0,0.0
2020-06-29 02:00:00,0.0,0.0,0.0,24.54,97.02,1004.77,0.0,0.0,45.59,0.0,0.0,0.0,0.0
2020-06-29 02:15:00,0.0,0.0,0.0,24.73,97.14,1004.72,0.0,0.44,55.62,0.0,0.0,0.0,0.0
2020-06-29 02:30:00,0.0,0.0,0.0,24.74,97.14,1004.76,0.0,0.0,55.65,0.0,0.0,0.0,0.0
2020-06-29 02:45:00,0.0,0.0,0.0,25.06,97.09,1004.8,0.0,0.0,55.66,0.0,0.0,0.0,0.0
2020-06-29 03:00:00,0.0,0.0,0.0,24.99,96.98,1004.73,0.0,0.0,55.65,0.0,0.0,0.0,0.0
2020-06-29 03:15:00,0.0,0.0,0.0,24.55,97.08,1004.78,0.0,0.47,55.64,0.0,0.0,0.0,0.0
2020-06-29 03:30:00,0.0,0.0,0.0,24.36,97.44,1004.69,0.0,0.41,56.17,0.0,0.0,0.0,0.0
2020-06-29 03:45:00,0.0,0.0,0.0,24.22,97.55,1004.85,0.0,0.97,95.23,0.0,0.0,0.0,0.0
2020-06-29 04:00:00,0.0,0.0,0.0,24.44,97.74,1004.9,0.0,0.71,94.11,0.0,0.0,0.0,0.0
2020-06-29 04:15:00,0.0,0.0,0.0,24.44,97.67,1005.03,0.0,0.09,94.08,0.0,0.0,0.0,0.0
2020-06-29 04:30:00,0.0,0.0,0.0,24.39,97.72,1005.1,0.0,0.0,94.09,0.0,0.0,0.0,0.0
2020-06-29 04:45:00,0.0,0.0,0.0,24.28,97.93,1005.17,0.0,0.0,81.74,0.0,0.0,0.0,0.0
2020-06-29 05:00:00,0.0,0.0,0.0,24.53,97.93,1005.35,0.0,0.0,81.74,0.0,0.0,0.0,0.0
2020-06-29 05:15:00,0.0,0.0,0.0,24.66,97.94,1005.49,0.0,0.0,81.73,0.0,0.0,0.0,0.0
2020-06-29 05:30:00,0.0,0.0,0.0,24.68,97.77,1005.64,0.0,0.0,41.17,0.0,0.0,0.0,0.0
2020-06-29 05:45:00,7.99,9.89,8.97,24.45,97.77,1005.83,0.0,0.0,41.17,9.02,8.82,8.93,0.0
2020-06-29 06:00:00,23.72,26.34,25.58,24.58,97.78,1005.94,0.0,0.0,41.17,26.65,26.26,26.51,0.0
2020-06-29 06:15:00,74.46,91.13,89.07,24.62,97.8,1005.99,0.0,0.02,41.16,82.79,78.68,79.99,0.0
2020-06-29 06:30:00,92.06,195.57,189.76,26.33,97.72,1006.08,0.0,0.06,352.47,154.54,133.89,140.22,0.0
2020-06-29 06:45:00,98.84,202.61,196.85,27.36,95.87,1006.26,0.0,0.06,359.39,161.32,140.55,146.87,0.0
2020-06-29 07:00:00,120.3,248.98,243.13,27.61,94.33,1006.59,0.0,0.0,9.2,220.03,205.05,209.2,0.0
2020-06-29 07:15:00,213.34,388.25,381.59,29.37,91.86,1006.64,0.0,0.65,55.81,347.98,334.15,338.66,0.0
2020-06-29 07:30:00,235.48,306.3,300.48,29.42,81.81,1006.84,0.0,0.91,353.09,280.24,271.88,275.01,0.0
2020-06-29 07:45:00,237.56,240.84,237.59,28.55,84.88,1006.94,0.0,1.0,164.01,237.9,237.01,237.83,0.0
2020-06-29 08:00:00,299.33,333.3,329.64,28.68,88.05,1007.0,0.0,4.24,219.88,316.53,314.88,316.1,0.0
2020-06-29 08:15:00,302.51,550.65,547.48,26.82,89.05,1007.05,0.0,4.65,212.87,526.56,523.09,525.29,0.0
2020-06-29 08:30:00,347.33,518.01,514.62,26.71,88.29,1007.01,0.0,4.25,214.28,488.95,485.01,487.46,0.0
2020-06-29 08:45:00,292.5,311.76,309.53,26.77,90.96,1006.94,0.0,3.54,220.09,306.54,305.43,306.31,0.0
2020-06-29 09:00:00,265.22,364.85,380.71,26.32,91.57,1007.03,0.0,3.58,281.48,343.82,344.71,345.45,0.0
2020-06-29 09:15:00,150.59,173.41,171.63,26.24,91.9,1007.0,0.0,3.05,302.03,166.29,165.41,165.65,0.0
2020-06-29 09:30:00,150.78,172.83,170.89,26.31,91.94,1006.91,0.0,2.34,298.36,166.81,165.98,166.19,0.0
2020-06-29 09:45:00,111.84,128.03,126.07,26.13,92.23,1006.73,0.0,2.42,318.57,122.36,122.77,123.02,0.0
2020-06-29 10:00:00,108.12,139.08,136.9,25.99,91.79,1006.77,0.0,1.54,300.85,146.21,146.35,146.76,0.0
2020-06-29 10:15:00,203.83,237.8,235.97,26.54,92.02,1006.88,0.0,0.78,358.98,257.97,258.76,258.32,0.0
2020-06-29 10:30:00,221.81,262.03,260.19,26.78,92.3,1006.76,0.0,0.57,341.79,277.71,277.55,276.47,0.0
2020-06-29 10:45:00,254.5,294.22,291.36,26.92,91.89,1006.62,0.2,1.25,349.14,304.01,304.14,304.44,0.0
2020-06-29 11:00:00,258.97,293.61,291.28,27.11,90.47,1006.46,0.0,0.99,352.51,303.06,303.24,303.59,0.0
2020-06-29 11:15:00,239.31,260.73,258.66,27.12,91.42,1006.57,0.0,1.15,348.35,266.76,271.58,271.91,0.0
2020-06-29 11:30:00,181.53,197.45,195.67,26.78,92.6,1006.41,0.0,1.22,359.62,202.18,204.19,205.17,0.0
2020-06-29 11:45:00,137.76,159.24,156.85,26.72,92.82,1006.19,0.0,0.25,355.17,164.59,166.12,166.76,0.0
2020-06-29 12:00:00,113.55,133.02,130.87,26.79,92.91,1006.15,0.0,1.42,357.92,139.77,141.23,141.64,0.0
2020-06-29 12:15:00,94.84,109.38,107.8,26.49,93.3,1006.32,0.0,1.12,355.31,114.3,115.44,115.67,0.0
2020-06-29 12:30:00,83.82,97.88,96.18,26.35,93.53,1006.35,0.0,0.71,354.85,102.7,103.6,103.73,0.0
2020-06-29 12:45:00,88.56,101.43,99.83,26.2,93.71,1006.33,0.0,1.01,70.12,107.01,108.45,108.27,0.0
2020-06-29 13:00:00,91.47,103.8,102.65,26.09,93.23,1006.19,0.0,1.11,357.97,110.46,112.33,112.09,1.0
2020-06-29 13:15:00,95.46,109.12,107.88,25.83,93.27,1005.91,0.0,1.38,94.51,117.28,119.02,119.56,0.0
2020-06-29 13:30:00,91.8,105.56,104.08,25.92,94.05,1005.48,0.0,1.64,137.92,113.54,115.28,115.11,0.0
2020-06-29 13:45:00,84.95,98.31,97.15,25.79,94.46,1005.23,0.0,1.86,102.95,104.72,106.38,106.85,0.0
2020-06-29 14:00:00,79.51,92.36,90.94,25.76,94.47,1005.05,0.0,1.07,345.77,98.54,100.57,99.99,0.0
2020-06-29 14:15:00,81.31,93.04,91.93,25.58,94.88,1004.83,0.2,0.22,333.46,96.86,98.84,98.92,0.0
2020-06-29 14:30:00,86.67,99.56,98.47,25.55,95.11,1004.69,0.2,0.51,359.91,103.6,105.78,105.99,0.0
2020-06-29 14:45:00,102.58,117.31,116.48,25.56,95.46,1004.44,0.2,0.35,358.54,121.89,124.79,124.92,0.0
2020-06-29 15:00:00,129.78,147.53,146.08,25.66,95.66,1004.43,0.2,0.43,348.58,149.33,153.45,153.22,0.0
2020-06-29 15:15:00,146.46,163.82,162.32,25.57,95.42,1004.39,0.2,0.24,353.33,165.63,169.67,169.64,0.0
2020-06-29 15:30:00,141.11,157.48,155.88,25.76,95.18,1004.3,0.0,0.46,356.21,158.81,161.24,162.4,0.0
2020-06-29 15:45:00,131.82,140.79,139.31,25.79,94.94,1004.23,0.0,0.25,353.53,140.49,141.9,143.62,0.0
2020-06-29 16:00:00,132.74,142.87,141.25,25.81,94.55,1004.11,0.0,0.0,354.92,142.42,143.98,145.62,0.0
2020-06-29 16:15:00,119.21,128.84,126.76,26.0,93.03,1004.09,0.0,0.7,177.56,128.09,129.61,130.89,0.0
2020-06-29 16:30:00,94.19,99.29,97.6,26.0,92.87,1004.3,0.0,0.85,189.0,96.78,97.98,98.79,0.0
2020-06-29 16:45:00,84.36,91.13,89.46,26.04,92.91,1004.49,0.0,0.0,159.5,87.4,88.45,89.15,0.0
2020-06-29 17:00:00,79.33,84.29,82.55,26.14,93.09,1004.6,0.0,0.0,159.48,80.07,81.04,81.65,0.0
2020-06-29 17:15:00,72.87,75.82,74.2,25.99,93.78,1004.66,0.0,0.0,351.0,72.57,73.47,73.99,0.0
2020-06-29 17:30:00,70.65,73.13,71.49,25.94,93.96,1004.89,0.0,0.82,350.93,71.8,72.61,73.12,0.0
2020-06-29 17:45:00,57.82,59.24,57.76,25.88,94.92,1005.11,0.0,0.98,60.96,58.6,59.31,59.67,0.0
2020-06-29 18:00:00,32.35,32.46,31.39,25.6,95.63,1005.19,0.0,0.4,28.79,31.93,32.31,32.51,0.0
2020-06-29 18:15:00,6.84,6.84,5.93,25.42,96.09,1005.38,0.0,0.0,18.75,6.15,6.23,6.27,0.0
2020-06-29 18:30:00,0.0,0.0,0.0,25.17,96.6,1005.54,0.0,0.0,18.73,0.0,0.0,0.0,0.0
2020-06-29 18:45:00,0.0,0.0,0.0,25.17,96.95,1005.72,0.0,0.0,18.04,0.0,0.0,0.0,0.0
2020-06-29 19:00:00,0.0,0.0,0.0,24.96,97.2,1005.78,0.0,0.0,18.03,0.0,0.0,0.0,0.0
2020-06-29 19:15:00,0.0,0.0,0.0,24.94,97.37,1005.87,0.0,0.02,11.76,0.0,0.0,0.0,0.0
2020-06-29 19:30:00,0.0,0.0,0.0,25.02,97.49,1005.91,0.0,0.22,25.44,0.0,0.0,0.0,0.0
2020-06-29 19:45:00,0.0,0.0,0.0,24.8,97.73,1005.9,0.0,0.05,359.11,0.0,0.0,0.0,0.0
2020-06-29 20:00:00,0.0,0.0,0.0,24.86,97.87,1005.98,0.0,0.0,351.5,0.0,0.0,0.0,0.0
2020-06-29 20:15:00,0.0,0.0,0.0,24.7,97.98,1005.95,0.0,0.0,351.5,0.0,0.0,0.0,0.0
2020-06-29 20:30:00,0.0,0.0,0.0,24.61,98.13,1005.8,0.0,0.74,351.5,0.0,0.0,0.0,0.0
2020-06-29 20:45:00,0.0,0.0,0.0,24.63,98.14,1005.81,0.0,0.41,300.39,0.0,0.0,0.0,0.0
2020-06-29 21:00:00,0.0,0.0,0.0,24.65,98.14,1005.91,0.0,0.08,300.71,0.0,0.0,0.0,0.0
2020-06-29 21:15:00,0.0,0.0,0.0,24.68,98.2,1005.97,0.0,0.0,300.6,0.0,0.0,0.0,0.0
2020-06-29 21:30:00,0.0,0.0,0.0,24.61,98.25,1005.95,0.0,0.32,324.63,0.0,0.0,0.0,0.0
2020-06-29 21:45:00,0.0,0.0,0.0,24.54,98.36,1005.97,0.0,0.0,35.8,0.0,0.0,0.0,0.0
2020-06-29 22:00:00,0.0,0.0,0.0,24.44,98.47,1005.99,0.0,0.0,35.79,0.0,0.0,0.0,0.0
2020-06-29 22:15:00,0.0,0.0,0.0,24.73,98.72,1006.0,0.0,0.13,343.56,0.0,0.0,0.0,0.0
2020-06-29 22:30:00,0.0,0.0,0.0,24.81,98.59,1006.01,0.0,0.0,327.98,0.0,0.0,0.0,0.0
2020-06-29 22:45:00,0.0,0.0,0.0,24.73,98.59,1005.86,0.0,0.0,327.98,0.0,0.0,0.0,0.0
2020-06-29 23:00:00,0.0,0.0,0.0,24.63,98.75,1005.6,0.0,0.0,327.97,0.0,0.0,0.0,0.0
2020-06-29 23:15:00,0.0,0.0,0.0,24.66,98.69,1005.45,0.0,0.0,327.98,0.0,0.0,0.0,0.0
2020-06-29 23:30:00,0.0,0.0,0.0,24.73,98.84,1005.39,0.0,0.02,352.07,0.0,0.0,0.0,0.0
2020-06-29 23:45:00,0.0,0.0,0.0,24.77,98.75,1005.34,0.0,0.03,47.45,0.0,0.0,0.0,0.0
2020-06-30 00:00:00,0.0,0.0,0.0,24.62,98.75,1005.32,0.0,0.88,357.09,0.0,0.0,0.0,0.0
2020-06-30 00:15:00,0.0,0.0,0.0,24.74,98.78,1005.28,0.0,0.0,49.35,0.0,0.0,0.0,0.0
2020-06-30 00:30:00,0.0,0.0,0.0,24.73,98.76,1005.16,0.0,0.11,359.11,0.0,0.0,0.0,0.0
2020-06-30 00:45:00,0.0,0.0,0.0,24.93,98.81,1005.01,0.0,0.9,359.57,0.0,0.0,0.0,0.0
2020-06-30 01:00:00,0.0,0.0,0.0,24.96,98.48,1004.92,0.0,1.5,340.51,0.0,0.0,0.0,0.0
2020-06-30 01:15:00,0.0,0.0,0.0,25.09,98.34,1004.74,0.0,0.79,344.64,0.0,0.0,0.0,0.0
2020-06-30 01:30:00,0.0,0.0,0.0,25.11,98.05,1004.52,0.0,1.52,277.0,0.0,0.0,0.0,0.0
2020-06-30 01:45:00,0.0,0.0,0.0,25.08,98.02,1004.36,0.0,1.42,299.27,0.0,0.0,0.0,0.0
2020-06-30 02:00:00,0.0,0.0,0.0,25.12,97.94,1004.33,0.0,1.23,326.17,0.0,0.0,0.0,0.0
2020-06-30 02:15:00,0.0,0.0,0.0,25.18,97.78,1004.33,0.0,1.07,312.03,0.0,0.0,0.0,0.0
2020-06-30 02:30:00,0.0,0.0,0.0,25.37,97.6,1004.31,0.0,0.69,318.03,0.0,0.0,0.0,0.0
2020-06-30 02:45:00,0.0,0.0,0.0,25.39,97.26,1004.34,0.0,0.14,349.9,0.0,0.0,0.0,0.0
2020-06-30 03:00:00,0.0,0.0,0.0,25.46,97.03,1004.28,0.0,0.49,351.46,0.0,0.0,0.0,0.0
2020-06-30 03:15:00,0.0,0.0,0.0,25.44,96.86,1004.13,0.0,0.66,350.34,0.0,0.0,0.0,0.0
2020-06-30 03:30:00,0.0,0.0,0.0,25.64,96.82,1004.11,0.0,0.85,353.88,0.0,0.0,0.0,0.0
2020-06-30 03:45:00,0.0,0.0,0.0,25.77,96.21,1004.15,0.0,1.3,350.23,0.0,0.0,0.0,0.0
2020-06-30 04:00:00,0.0,0.0,0.0,25.76,95.75,1004.23,0.0,0.38,339.78,0.0,0.0,0.0,0.0
2020-06-30 04:15:00,0.0,0.0,0.0,25.78,95.48,1004.22,0.0,0.89,348.65,0.0,0.0,0.0,0.0
2020-06-30 04:30:00,0.0,0.0,0.0,25.71,94.86,1004.29,0.0,1.21,331.15,0.0,0.0,0.0,0.0
2020-06-30 04:45:00,0.0,0.0,0.0,25.72,94.48,1004.45,0.0,1.08,350.46,0.0,0.0,0.0,0.0
2020-06-30 05:00:00,0.0,0.0,0.0,25.65,94.12,1004.45,0.0,1.06,342.58,0.0,0.0,0.0,0.0
2020-06-30 05:15:00,0.0,0.0,0.0,25.74,93.79,1004.52,0.0,0.88,339.12,0.0,0.0,0.0,0.0
2020-06-30 05:30:00,0.0,0.0,0.0,25.78,93.37,1004.52,0.0,1.2,359.42,0.0,0.0,0.0,0.0
2020-06-30 05:45:00,6.03,8.1,6.96,25.66,93.32,1004.53,0.0,1.06,355.6,6.92,6.87,6.97,0.0
2020-06-30 06:00:00,12.54,17.82,16.42,25.74,93.23,1004.62,0.0,1.35,342.63,15.73,15.54,15.78,0.0
2020-06-30 06:15:00,18.84,26.11,24.72,25.76,92.73,1004.85,0.0,0.36,353.69,22.59,22.14,22.57,0.0
2020-06-30 06:30:00,26.22,35.29,33.56,25.8,92.69,1005.26,0.0,0.74,351.32,29.62,28.71,29.56,0.0
2020-06-30 06:45:00,47.15,173.26,168.06,26.23,93.1,1005.4,0.0,0.4,355.25,128.43,118.24,125.26,0.0
2020-06-30 07:00:00,66.46,285.58,278.49,27.89,92.1,1005.57,0.0,1.19,335.64,217.59,208.72,215.9,0.0
2020-06-30 07:15:00,94.09,370.69,363.73,28.42,87.27,1005.67,0.0,2.24,340.87,289.89,291.91,297.43,0.0
2020-06-30 07:30:00,119.53,406.9,399.33,29.07,83.77,1005.75,0.0,1.45,351.81,324.39,326.33,331.47,0.0
2020-06-30 07:45:00,143.82,178.24,174.55,28.7,86.2,1005.98,0.0,2.36,340.3,150.75,151.89,152.77,0.0
2020-06-30 08:00:00,178.4,199.01,195.82,28.1,86.85,1006.21,0.0,1.42,339.7,175.74,177.13,177.99,0.0
2020-06-30 08:15:00,162.84,175.0,172.8,27.94,88.03,1006.21,0.0,3.14,304.69,154.75,156.25,156.71,0.0
2020-06-30 08:30:00,58.86,59.12,58.54,26.59,92.45,1006.25,0.8,3.77,353.22,59.22,59.92,60.05,0.0
2020-06-30 08:45:00,138.03,160.18,159.86,24.82,95.31,1006.2,1.0,4.47,308.27,162.21,163.4,163.59,0.0
2020-06-30 09:00:00,251.26,286.25,285.82,25.01,96.22,1006.3,0.2,3.08,297.58,287.5,285.59,287.3,0.0
2020-06-30 09:15:00,250.28,387.2,381.24,25.62,95.98,1006.3,0.0,2.0,301.26,373.41,371.11,372.92,0.0
2020-06-30 09:30:00,359.02,393.05,391.91,26.39,95.13,1006.25,0.0,1.65,321.5,387.48,386.06,387.53,1.0
